TimeSinceStart,TrialNo,TrialID,ParticipantID,Landmark,DetailedView,Landmark1Name,Landmark2Name,Landmark3Name,Landmark4Name,Landmark5Name,Landmark6Name,Landmark1Pos,Landmark2Pos,Landmark3Pos,Landmark4Pos,Landmark5Pos,Landmark6Pos,Landmark1Rot,Landmark2Rot,Landmark3Rot,Landmark4Rot,Landmark5Rot,Landmark6Rot,Landmark1State,Landmark2State,Landmark3State,Landmark4State,Landmark5State,Landmark6State
0,1,Training,2,Floor,Shelves,,,,
0.9644235,1,Training,2,Body,Shelves,AVG-1,MIN-3,MIN-2,AVG-2,MIN-1,AVG-3,(0.5252015;-0.1351226;0.4426118),(0.5148547;-0.4716057;0.05012715),(0.6273703;-0.2913758;0.1072689),(0.4569341;-0.4407488;0.2948759),(0.273943;-0.5804187;0.2794088),(-0.00273265;-0.3797738;0.5880173),(11.12977;49.87758;4.785763E-06),(42.35504;84.43912;-1.617468E-05),(24.59814;80.29732;5.633922E-06),(39.02366;57.16439;6.593814E-06),(56.01356;44.43406;0),(32.85632;359.7337;5.002379E-06),highlighting;,,,,highlighting;,highlighting;
1.008867,1,Training,2,Body,Shelves,AVG-1,MIN-3,MIN-2,AVG-2,MIN-1,AVG-3,(0.5252015;-0.1351226;0.4426118),(0.5148547;-0.4716057;0.05012715),(0.6273703;-0.2913758;0.1072689),(0.4569341;-0.4407488;0.2948759),(0.273943;-0.5804187;0.2794088),(-0.00273265;-0.3797738;0.5880173),(11.12977;49.87758;4.785763E-06),(42.35504;84.43912;-1.617468E-05),(24.59814;80.29732;5.633922E-06),(39.02366;57.16439;6.593814E-06),(56.01356;44.43406;0),(32.85632;359.7337;5.002379E-06),highlighting;,,,,highlighting;,highlighting;
1.042199,1,Training,2,Body,Shelves,AVG-1,MIN-3,MIN-2,AVG-2,MIN-1,AVG-3,(0.5252015;-0.1351226;0.4426118),(0.5148547;-0.4716057;0.05012715),(0.6273703;-0.2913758;0.1072689),(0.4569341;-0.4407488;0.2948759),(0.273943;-0.5804187;0.2794088),(-0.00273265;-0.3797738;0.5880173),(11.12977;49.87758;4.785763E-06),(42.35504;84.43912;-1.617468E-05),(24.59814;80.29732;5.633922E-06),(39.02366;57.16439;6.593814E-06),(56.01356;44.43406;0),(32.85632;359.7337;5.002379E-06),highlighting;,,,,highlighting;,highlighting;
1.086643,1,Training,2,Body,Shelves,AVG-1,MIN-3,MIN-2,AVG-2,MIN-1,AVG-3,(0.5252015;-0.1351226;0.4426118),(0.5148547;-0.4716057;0.05012715),(0.6273703;-0.2913758;0.1072689),(0.4569341;-0.4407488;0.2948759),(0.273943;-0.5804187;0.2794088),(-0.00273265;-0.3797738;0.5880173),(11.12977;49.87758;4.785763E-06),(42.35504;84.43912;-1.617468E-05),(24.59814;80.29732;5.633922E-06),(39.02366;57.16439;6.593814E-06),(56.01356;44.43406;0),(32.85632;359.7337;5.002379E-06),highlighting;,,,,highlighting;,highlighting;
1.131086,1,Training,2,Body,Shelves,AVG-1,MIN-3,MIN-2,AVG-2,MIN-1,AVG-3,(0.5252015;-0.1351226;0.4426118),(0.5148547;-0.4716057;0.05012715),(0.6273703;-0.2913758;0.1072689),(0.4569341;-0.4407488;0.2948759),(0.273943;-0.5804187;0.2794088),(-0.00273265;-0.3797738;0.5880173),(11.12977;49.87758;4.785763E-06),(42.35504;84.43912;-1.617468E-05),(24.59814;80.29732;5.633922E-06),(39.02366;57.16439;6.593814E-06),(56.01356;44.43406;0),(32.85632;359.7337;5.002379E-06),highlighting;,,,,highlighting;,highlighting;
1.17553,1,Training,2,Body,Shelves,AVG-1,MIN-3,MIN-2,AVG-2,MIN-1,AVG-3,(0.5252015;-0.1351226;0.4426118),(0.5148547;-0.4716057;0.05012715),(0.6273703;-0.2913758;0.1072689),(0.4569341;-0.4407488;0.2948759),(0.273943;-0.5804187;0.2794088),(-0.00273265;-0.3797738;0.5880173),(11.12977;49.87758;4.785763E-06),(42.35504;84.43912;-1.617468E-05),(24.59814;80.29732;5.633922E-06),(39.02366;57.16439;6.593814E-06),(56.01356;44.43406;0),(32.85632;359.7337;5.002379E-06),highlighting;,,,,highlighting;,highlighting;
1.219973,1,Training,2,Body,Shelves,AVG-1,MIN-3,MIN-2,AVG-2,MIN-1,AVG-3,(0.5252015;-0.1351226;0.4426118),(0.5148547;-0.4716057;0.05012715),(0.6273703;-0.2913758;0.1072689),(0.4569341;-0.4407488;0.2948759),(0.273943;-0.5804187;0.2794088),(-0.00273265;-0.3797738;0.5880173),(11.12977;49.87758;4.785763E-06),(42.35504;84.43912;-1.617468E-05),(24.59814;80.29732;5.633922E-06),(39.02366;57.16439;6.593814E-06),(56.01356;44.43406;0),(32.85632;359.7337;5.002379E-06),highlighting;,,,,highlighting;,highlighting;
1.253306,1,Training,2,Body,Shelves,AVG-1,MIN-3,MIN-2,AVG-2,MIN-1,AVG-3,(0.5252015;-0.1351226;0.4426118),(0.5148547;-0.4716057;0.05012715),(0.6273703;-0.2913758;0.1072689),(0.4569341;-0.4407488;0.2948759),(0.273943;-0.5804187;0.2794088),(-0.00273265;-0.3797738;0.5880173),(11.12977;49.87758;4.785763E-06),(42.35504;84.43912;-1.617468E-05),(24.59814;80.29732;5.633922E-06),(39.02366;57.16439;6.593814E-06),(56.01356;44.43406;0),(32.85632;359.7337;5.002379E-06),highlighting;,,,,highlighting;,highlighting;
1.297749,1,Training,2,Body,Shelves,AVG-1,MIN-3,MIN-2,AVG-2,MIN-1,AVG-3,(0.5252015;-0.1351226;0.4426118),(0.5148547;-0.4716057;0.05012715),(0.6273703;-0.2913758;0.1072689),(0.4569341;-0.4407488;0.2948759),(0.273943;-0.5804187;0.2794088),(-0.00273265;-0.3797738;0.5880173),(11.12977;49.87758;4.785763E-06),(42.35504;84.43912;-1.617468E-05),(24.59814;80.29732;5.633922E-06),(39.02366;57.16439;6.593814E-06),(56.01356;44.43406;0),(32.85632;359.7337;5.002379E-06),highlighting;,,,,highlighting;,highlighting;
1.342193,1,Training,2,Body,Shelves,AVG-1,MIN-3,MIN-2,AVG-2,MIN-1,AVG-3,(0.5252015;-0.1351226;0.4426118),(0.5148547;-0.4716057;0.05012715),(0.6273703;-0.2913758;0.1072689),(0.4569341;-0.4407488;0.2948759),(0.273943;-0.5804187;0.2794088),(-0.00273265;-0.3797738;0.5880173),(11.12977;49.87758;4.785763E-06),(42.35504;84.43912;-1.617468E-05),(24.59814;80.29732;5.633922E-06),(39.02366;57.16439;6.593814E-06),(56.01356;44.43406;0),(32.85632;359.7337;5.002379E-06),highlighting;,,,,highlighting;,highlighting;
1.386636,1,Training,2,Body,Shelves,AVG-1,MIN-3,MIN-2,AVG-2,MIN-1,AVG-3,(0.5252015;-0.1351226;0.4426118),(0.5148547;-0.4716057;0.05012715),(0.6273703;-0.2913758;0.1072689),(0.4569341;-0.4407488;0.2948759),(0.273943;-0.5804187;0.2794088),(-0.00273265;-0.3797738;0.5880173),(11.12977;49.87758;4.785763E-06),(42.35504;84.43912;-1.617468E-05),(24.59814;80.29732;5.633922E-06),(39.02366;57.16439;6.593814E-06),(56.01356;44.43406;0),(32.85632;359.7337;5.002379E-06),highlighting;,,,,highlighting;,highlighting;
1.419969,1,Training,2,Body,Shelves,AVG-1,MIN-3,MIN-2,AVG-2,MIN-1,AVG-3,(0.5252015;-0.1351226;0.4426118),(0.5148547;-0.4716057;0.05012715),(0.6273703;-0.2913758;0.1072689),(0.4569341;-0.4407488;0.2948759),(0.273943;-0.5804187;0.2794088),(-0.00273265;-0.3797738;0.5880173),(11.12977;49.87758;4.785763E-06),(42.35504;84.43912;-1.617468E-05),(24.59814;80.29732;5.633922E-06),(39.02366;57.16439;6.593814E-06),(56.01356;44.43406;0),(32.85632;359.7337;5.002379E-06),highlighting;,,,,highlighting;,highlighting;
1.464412,1,Training,2,Body,Shelves,AVG-1,MIN-3,MIN-2,AVG-2,MIN-1,AVG-3,(0.5252015;-0.1351226;0.4426118),(0.5148547;-0.4716057;0.05012715),(0.6273703;-0.2913758;0.1072689),(0.4569341;-0.4407488;0.2948759),(0.273943;-0.5804187;0.2794088),(-0.00273265;-0.3797738;0.5880173),(11.12977;49.87758;4.785763E-06),(42.35504;84.43912;-1.617468E-05),(24.59814;80.29732;5.633922E-06),(39.02366;57.16439;6.593814E-06),(56.01356;44.43406;0),(32.85632;359.7337;5.002379E-06),highlighting;,,,,highlighting;,highlighting;
1.508856,1,Training,2,Body,Shelves,AVG-1,MIN-3,MIN-2,AVG-2,MIN-1,AVG-3,(0.5252015;-0.1351226;0.4426118),(0.5148547;-0.4716057;0.05012715),(0.6273703;-0.2913758;0.1072689),(0.4569341;-0.4407488;0.2948759),(0.273943;-0.5804187;0.2794088),(-0.00273265;-0.3797738;0.5880173),(11.12977;49.87758;4.785763E-06),(42.35504;84.43912;-1.617468E-05),(24.59814;80.29732;5.633922E-06),(39.02366;57.16439;6.593814E-06),(56.01356;44.43406;0),(32.85632;359.7337;5.002379E-06),highlighting;,,,,highlighting;,highlighting;
1.553299,1,Training,2,Body,Shelves,AVG-1,MIN-3,MIN-2,AVG-2,MIN-1,AVG-3,(0.5252015;-0.1351226;0.4426118),(0.5148547;-0.4716057;0.05012715),(0.6273703;-0.2913758;0.1072689),(0.4569341;-0.4407488;0.2948759),(0.273943;-0.5804187;0.2794088),(-0.00273265;-0.3797738;0.5880173),(11.12977;49.87758;4.785763E-06),(42.35504;84.43912;-1.617468E-05),(24.59814;80.29732;5.633922E-06),(39.02366;57.16439;6.593814E-06),(56.01356;44.43406;0),(32.85632;359.7337;5.002379E-06),highlighting;,,,,highlighting;,highlighting;
1.597743,1,Training,2,Body,Shelves,AVG-1,MIN-3,MIN-2,AVG-2,MIN-1,AVG-3,(0.5252015;-0.1351226;0.4426118),(0.5148547;-0.4716057;0.05012715),(0.6273703;-0.2913758;0.1072689),(0.4569341;-0.4407488;0.2948759),(0.273943;-0.5804187;0.2794088),(-0.00273265;-0.3797738;0.5880173),(11.12977;49.87758;4.785763E-06),(42.35504;84.43912;-1.617468E-05),(24.59814;80.29732;5.633922E-06),(39.02366;57.16439;6.593814E-06),(56.01356;44.43406;0),(32.85632;359.7337;5.002379E-06),highlighting;,,,,highlighting;,highlighting;
1.642186,1,Training,2,Body,Shelves,AVG-1,MIN-3,MIN-2,AVG-2,MIN-1,AVG-3,(0.5252015;-0.1351226;0.4426118),(0.5148547;-0.4716057;0.05012715),(0.6273703;-0.2913758;0.1072689),(0.4569341;-0.4407488;0.2948759),(0.273943;-0.5804187;0.2794088),(-0.00273265;-0.3797738;0.5880173),(11.12977;49.87758;4.785763E-06),(42.35504;84.43912;-1.617468E-05),(24.59814;80.29732;5.633922E-06),(39.02366;57.16439;6.593814E-06),(56.01356;44.43406;0),(32.85632;359.7337;5.002379E-06),highlighting;,,,,highlighting;,highlighting;
1.68663,1,Training,2,Body,Shelves,AVG-1,MIN-3,MIN-2,AVG-2,MIN-1,AVG-3,(0.5252015;-0.1351226;0.4426118),(0.5148547;-0.4716057;0.05012715),(0.6273703;-0.2913758;0.1072689),(0.4569341;-0.4407488;0.2948759),(0.273943;-0.5804187;0.2794088),(-0.00273265;-0.3797738;0.5880173),(11.12977;49.87758;4.785763E-06),(42.35504;84.43912;-1.617468E-05),(24.59814;80.29732;5.633922E-06),(39.02366;57.16439;6.593814E-06),(56.01356;44.43406;0),(32.85632;359.7337;5.002379E-06),highlighting;,,,,highlighting;,highlighting;
1.719962,1,Training,2,Body,Shelves,AVG-1,MIN-3,MIN-2,AVG-2,MIN-1,AVG-3,(0.5252015;-0.1351226;0.4426118),(0.5148547;-0.4716057;0.05012715),(0.6273703;-0.2913758;0.1072689),(0.4569341;-0.4407488;0.2948759),(0.273943;-0.5804187;0.2794088),(-0.00273265;-0.3797738;0.5880173),(11.12977;49.87758;4.785763E-06),(42.35504;84.43912;-1.617468E-05),(24.59814;80.29732;5.633922E-06),(39.02366;57.16439;6.593814E-06),(56.01356;44.43406;0),(32.85632;359.7337;5.002379E-06),highlighting;,,,,highlighting;,highlighting;
1.764406,1,Training,2,Body,Shelves,AVG-1,MIN-3,MIN-2,AVG-2,MIN-1,AVG-3,(0.5252015;-0.1351226;0.4426118),(0.5148547;-0.4716057;0.05012715),(0.6273703;-0.2913758;0.1072689),(0.4569341;-0.4407488;0.2948759),(0.273943;-0.5804187;0.2794088),(-0.00273265;-0.3797738;0.5880173),(11.12977;49.87758;4.785763E-06),(42.35504;84.43912;-1.617468E-05),(24.59814;80.29732;5.633922E-06),(39.02366;57.16439;6.593814E-06),(56.01356;44.43406;0),(32.85632;359.7337;5.002379E-06),highlighting;,,,,highlighting;,highlighting;
1.808849,1,Training,2,Body,Shelves,AVG-1,MIN-3,MIN-2,AVG-2,MIN-1,AVG-3,(0.5252015;-0.1351226;0.4426118),(0.5148547;-0.4716057;0.05012715),(0.6273703;-0.2913758;0.1072689),(0.4569341;-0.4407488;0.2948759),(0.273943;-0.5804187;0.2794088),(-0.00273265;-0.3797738;0.5880173),(11.12977;49.87758;4.785763E-06),(42.35504;84.43912;-1.617468E-05),(24.59814;80.29732;5.633922E-06),(39.02366;57.16439;6.593814E-06),(56.01356;44.43406;0),(32.85632;359.7337;5.002379E-06),highlighting;,,,,highlighting;,highlighting;
1.864403,1,Training,2,Body,Shelves,AVG-1,MIN-3,MIN-2,AVG-2,MIN-1,AVG-3,(0.5252015;-0.1351226;0.4426118),(0.5148547;-0.4716057;0.05012715),(0.6273703;-0.2913758;0.1072689),(0.4569341;-0.4407488;0.2948759),(0.273943;-0.5804187;0.2794088),(-0.00273265;-0.3797738;0.5880173),(11.12977;49.87758;4.785763E-06),(42.35504;84.43912;-1.617468E-05),(24.59814;80.29732;5.633922E-06),(39.02366;57.16439;6.593814E-06),(56.01356;44.43406;0),(32.85632;359.7337;5.002379E-06),highlighting;,,,,highlighting;,highlighting;
1.919958,1,Training,2,Body,Shelves,AVG-1,MIN-3,MIN-2,AVG-2,MIN-1,AVG-3,(0.5252015;-0.1351226;0.4426118),(0.5148547;-0.4716057;0.05012715),(0.6273703;-0.2913758;0.1072689),(0.4569341;-0.4407488;0.2948759),(0.273943;-0.5804187;0.2794088),(-0.00273265;-0.3797738;0.5880173),(11.12977;49.87758;4.785763E-06),(42.35504;84.43912;-1.617468E-05),(24.59814;80.29732;5.633922E-06),(39.02366;57.16439;6.593814E-06),(56.01356;44.43406;0),(32.85632;359.7337;5.002379E-06),highlighting;,,,,highlighting;,highlighting;
1.964401,1,Training,2,Body,Shelves,AVG-1,MIN-3,MIN-2,AVG-2,MIN-1,AVG-3,(0.5252015;-0.1351226;0.4426118),(0.5148547;-0.4716057;0.05012715),(0.6273703;-0.2913758;0.1072689),(0.4569341;-0.4407488;0.2948759),(0.273943;-0.5804187;0.2794088),(-0.00273265;-0.3797738;0.5880173),(11.12977;49.87758;4.785763E-06),(42.35504;84.43912;-1.617468E-05),(24.59814;80.29732;5.633922E-06),(39.02366;57.16439;6.593814E-06),(56.01356;44.43406;0),(32.85632;359.7337;5.002379E-06),highlighting;,,,,highlighting;,highlighting;
2.008845,1,Training,2,Body,Shelves,AVG-1,MIN-3,MIN-2,AVG-2,MIN-1,AVG-3,(0.5252015;-0.1351226;0.4426118),(0.5148547;-0.4716057;0.05012715),(0.6273703;-0.2913758;0.1072689),(0.4569341;-0.4407488;0.2948759),(0.273943;-0.5804187;0.2794088),(-0.00273265;-0.3797738;0.5880173),(11.12977;49.87758;4.785763E-06),(42.35504;84.43912;-1.617468E-05),(24.59814;80.29732;5.633922E-06),(39.02366;57.16439;6.593814E-06),(56.01356;44.43406;0),(32.85632;359.7337;5.002379E-06),highlighting;,,,,highlighting;,highlighting;
2.07551,1,Training,2,Body,Shelves,AVG-1,MIN-3,MIN-2,AVG-2,MIN-1,AVG-3,(0.5252015;-0.1351226;0.4426118),(0.5148547;-0.4716057;0.05012715),(0.6273703;-0.2913758;0.1072689),(0.4569341;-0.4407488;0.2948759),(0.273943;-0.5804187;0.2794088),(-0.00273265;-0.3797738;0.5880173),(11.12977;49.87758;4.785763E-06),(42.35504;84.43912;-1.617468E-05),(24.59814;80.29732;5.633922E-06),(39.02366;57.16439;6.593814E-06),(56.01356;44.43406;0),(32.85632;359.7337;5.002379E-06),highlighting;,,,,highlighting;,highlighting;
2.142175,1,Training,2,Body,Shelves,AVG-1,MIN-3,MIN-2,AVG-2,MIN-1,AVG-3,(0.5252015;-0.1351226;0.4426118),(0.5148547;-0.4716057;0.05012715),(0.6273703;-0.2913758;0.1072689),(0.4569341;-0.4407488;0.2948759),(0.273943;-0.5804187;0.2794088),(-0.00273265;-0.3797738;0.5880173),(11.12977;49.87758;4.785763E-06),(42.35504;84.43912;-1.617468E-05),(24.59814;80.29732;5.633922E-06),(39.02366;57.16439;6.593814E-06),(56.01356;44.43406;0),(32.85632;359.7337;5.002379E-06),highlighting;,,,,highlighting;,highlighting;
2.197729,1,Training,2,Body,Shelves,AVG-1,MIN-3,MIN-2,AVG-2,MIN-1,AVG-3,(0.5252015;-0.1351226;0.4426118),(0.5148547;-0.4716057;0.05012715),(0.6273703;-0.2913758;0.1072689),(0.4569341;-0.4407488;0.2948759),(0.273943;-0.5804187;0.2794088),(-0.00273265;-0.3797738;0.5880173),(11.12977;49.87758;4.785763E-06),(42.35504;84.43912;-1.617468E-05),(24.59814;80.29732;5.633922E-06),(39.02366;57.16439;6.593814E-06),(56.01356;44.43406;0),(32.85632;359.7337;5.002379E-06),highlighting;,,,,highlighting;,highlighting;
2.264395,1,Training,2,Body,Shelves,AVG-1,MIN-3,MIN-2,AVG-2,MIN-1,AVG-3,(0.5252015;-0.1351226;0.4426118),(0.5148547;-0.4716057;0.05012715),(0.6273703;-0.2913758;0.1072689),(0.4569341;-0.4407488;0.2948759),(0.273943;-0.5804187;0.2794088),(-0.00273265;-0.3797738;0.5880173),(11.12977;49.87758;4.785763E-06),(42.35504;84.43912;-1.617468E-05),(24.59814;80.29732;5.633922E-06),(39.02366;57.16439;6.593814E-06),(56.01356;44.43406;0),(32.85632;359.7337;5.002379E-06),highlighting;,,,,highlighting;,highlighting;
2.319949,1,Training,2,Body,Shelves,AVG-1,MIN-3,MIN-2,AVG-2,MIN-1,AVG-3,(0.5252015;-0.1351226;0.4426118),(0.5148547;-0.4716057;0.05012715),(0.6273703;-0.2913758;0.1072689),(0.4569341;-0.4407488;0.2948759),(0.273943;-0.5804187;0.2794088),(-0.00273265;-0.3797738;0.5880173),(11.12977;49.87758;4.785763E-06),(42.35504;84.43912;-1.617468E-05),(24.59814;80.29732;5.633922E-06),(39.02366;57.16439;6.593814E-06),(56.01356;44.43406;0),(32.85632;359.7337;5.002379E-06),highlighting;,,,,highlighting;,highlighting;
2.386614,1,Training,2,Body,Shelves,AVG-1,MIN-3,MIN-2,AVG-2,MIN-1,AVG-3,(0.5252015;-0.1351226;0.4426118),(0.5148547;-0.4716057;0.05012715),(0.6273703;-0.2913758;0.1072689),(0.4569341;-0.4407488;0.2948759),(0.273943;-0.5804187;0.2794088),(-0.00273265;-0.3797738;0.5880173),(11.12977;49.87758;4.785763E-06),(42.35504;84.43912;-1.617468E-05),(24.59814;80.29732;5.633922E-06),(39.02366;57.16439;6.593814E-06),(56.01356;44.43406;0),(32.85632;359.7337;5.002379E-06),highlighting;,,,,highlighting;,highlighting;
2.453279,1,Training,2,Body,Shelves,AVG-1,MIN-3,MIN-2,AVG-2,MIN-1,AVG-3,(0.5252015;-0.1351226;0.4426118),(0.5148547;-0.4716057;0.05012715),(0.6273703;-0.2913758;0.1072689),(0.4569341;-0.4407488;0.2948759),(0.273943;-0.5804187;0.2794088),(-0.00273265;-0.3797738;0.5880173),(11.12977;49.87758;4.785763E-06),(42.35504;84.43912;-1.617468E-05),(24.59814;80.29732;5.633922E-06),(39.02366;57.16439;6.593814E-06),(56.01356;44.43406;0),(32.85632;359.7337;5.002379E-06),highlighting;,,,,highlighting;,highlighting;
2.508834,1,Training,2,Body,Shelves,AVG-1,MIN-3,MIN-2,AVG-2,MIN-1,AVG-3,(0.5252015;-0.1351226;0.4426118),(0.5148547;-0.4716057;0.05012715),(0.6273703;-0.2913758;0.1072689),(0.4569341;-0.4407488;0.2948759),(0.273943;-0.5804187;0.2794088),(-0.00273265;-0.3797738;0.5880173),(11.12977;49.87758;4.785763E-06),(42.35504;84.43912;-1.617468E-05),(24.59814;80.29732;5.633922E-06),(39.02366;57.16439;6.593814E-06),(56.01356;44.43406;0),(32.85632;359.7337;5.002379E-06),highlighting;,,,,highlighting;,highlighting;
2.575499,1,Training,2,Body,Shelves,AVG-1,MIN-3,MIN-2,AVG-2,MIN-1,AVG-3,(0.5252015;-0.1351226;0.4426118),(0.5148547;-0.4716057;0.05012715),(0.6273703;-0.2913758;0.1072689),(0.4569341;-0.4407488;0.2948759),(0.273943;-0.5804187;0.2794088),(-0.00273265;-0.3797738;0.5880173),(11.12977;49.87758;4.785763E-06),(42.35504;84.43912;-1.617468E-05),(24.59814;80.29732;5.633922E-06),(39.02366;57.16439;6.593814E-06),(56.01356;44.43406;0),(32.85632;359.7337;5.002379E-06),highlighting;,,,,highlighting;,highlighting;
